Date,Open,High,Low,Volume,Adj Close,Close
2001-09-21,2.220833,2.356667,2.1675,122630400,2.061636,2.2475
2023-07-07,423.220001,432.140015,421.799988,35525300,424.937714,425.029999
2016-10-24,17.0,17.6975,16.997499,33983600,17.396641,17.6775
2015-12-11,8.1625,8.22,8.105,22732000,7.929194,8.1225
2009-08-03,3.31,3.3575,3.2475,47190000,3.045444,3.32
2001-02-20,2.416667,2.46875,2.229167,70130400,2.047208,2.231771
2005-04-15,1.82,1.833333,1.7625,63015600,1.632034,1.779167
2012-01-27,3.655,3.7475,3.625,44999600,3.419244,3.7275
2007-01-26,5.333333,5.385,5.15,82958400,4.811249,5.245
2000-05-02,1.916667,2.028646,1.789063,23400000,1.690082,1.842448
2019-03-06,39.040001,39.125,37.985001,40352400,37.754337,38.012501
2022-12-29,144.020004,146.830002,142.270004,35492300,145.958389,146.029999
2011-03-14,4.5475,4.6625,4.475,100336000,4.173726,4.55
2021-02-17,151.710007,152.235001,147.800003,27475600,148.717789,149.059998
2023-07-26,460.209991,460.529999,446.299988,36423700,454.421265,454.519989
2005-04-22,1.859167,1.871667,1.831667,33627600,1.700066,1.853333
2010-10-21,2.825,2.83,2.73,101442800,2.543221,2.7725
2012-05-17,3.1975,3.2275,3.1625,33536400,2.900968,3.1625
2003-01-17,0.905833,0.918333,0.884167,105883200,0.82175,0.895833
2013-11-06,3.7,3.7275,3.6625,19804400,3.495204,3.725
2021-04-27,155.785004,156.705002,153.544998,16457200,153.517365,153.817505
2012-10-05,3.415,3.45,3.3125,48306800,3.050029,3.325
2002-07-22,1.504167,1.546667,1.379167,129074400,1.321679,1.440833
2014-06-26,4.6525,4.655,4.575,25690800,4.369753,4.59
2011-01-14,5.7475,5.995,5.7125,159535200,5.40979,5.8975
2020-09-03,138.287506,138.845001,128.787506,94512800,129.817871,130.154999
2003-07-25,1.730833,1.765,1.666667,100208400,1.609866,1.755
2012-06-07,3.1425,3.16,2.97,52678000,2.72668,2.9725
2009-07-14,2.6425,2.6875,2.6125,45256800,2.456077,2.6775
2019-07-23,43.224998,43.935001,43.067501,42817600,43.666531,43.915001
2005-06-10,2.355833,2.358333,2.315833,46509600,2.138843,2.331667
2004-10-20,1.1275,1.149167,1.120833,54020400,1.049547,1.144167
2022-12-20,160.639999,163.100006,158.520004,40326000,160.771118,160.850006
2011-01-26,6.055,6.25,6.0125,107466000,5.627649,6.135
2011-05-18,4.425,4.5475,4.41,65884400,4.137033,4.51
2003-03-17,1.1,1.205833,1.0975,130780800,1.085474,1.183333
2009-11-20,3.17,3.24,3.1625,42674800,2.958299,3.225
2005-12-12,3.036667,3.079167,3.031667,28113600,2.818411,3.0725
2000-12-21,1.309896,1.489583,1.145833,84525600,1.065408,1.161458
2016-03-22,8.45,8.5225,8.3575,24201200,8.291196,8.4625
2019-11-01,49.900002,50.9725,49.647499,28364000,50.410797,50.647499
2019-09-20,44.224998,44.462502,43.07,35024400,42.970726,43.172501
2010-11-03,3.0925,3.115,3.0125,67174800,2.83905,3.095
2017-12-26,48.2575,49.4375,47.955002,35508000,48.838032,49.360001
2002-08-06,0.75,0.7825,0.738333,116880000,0.691799,0.754167
2011-03-24,4.5475,4.8625,4.5375,178059200,4.40993,4.8075
2013-09-13,3.9375,3.9675,3.91,15969600,3.706324,3.95
2021-01-04,131.042496,136.524994,129.625,56064000,130.833954,131.134995
2021-01-14,135.75,135.997498,131.804993,28312000,131.699493,132.002502
2013-04-03,3.065,3.0825,3.01,35315600,2.816842,3.0325
2003-08-14,1.351667,1.371667,1.335,152769600,1.238358,1.35
2021-04-19,155.365005,158.074997,152.330002,40442000,153.31778,153.617493
2011-03-07,5.2275,5.245,4.9875,101914000,4.694293,5.1175
2020-11-02,126.577499,128.367493,123.949997,29965200,125.481621,125.807503
2010-12-03,3.5775,3.6975,3.57,60604400,3.391725,3.6975
2022-12-05,166.789993,169.949997,164.720001,35225500,166.018555,166.100006
2023-07-28,466.679993,470.269989,463.809998,33119400,467.398438,467.5
2014-01-03,3.9725,3.98,3.905,25933200,3.695735,3.9175
2020-03-23,51.427502,54.119999,49.630001,64387600,52.994724,53.172501
2002-12-18,1.13,1.131667,1.075,112683600,0.988393,1.0775
2006-11-22,6.036667,6.125,6.005,24025800,5.612361,6.118333
2001-01-08,1.502604,1.760417,1.502604,57376800,1.552725,1.692708
2021-06-11,174.794998,179.392502,174.4375,41630800,177.945496,178.252502
2018-11-02,54.432499,55.5,52.552502,45296000,53.256863,53.73
2017-08-17,41.202499,41.375,40.345001,52544400,39.877773,40.3675
2021-01-12,137.524994,137.544998,133.449997,29147600,134.537979,134.847504
2013-04-16,3.235,3.2625,3.2175,46884400,3.009584,3.24
2012-01-18,3.445,3.5225,3.4275,63267600,3.205971,3.495
2002-10-14,0.7125,0.734167,0.6975,61148400,0.653578,0.7125
2015-10-26,7.1525,7.17,7.05,24743600,6.919393,7.115
2018-06-08,64.989998,66.0,64.800003,36045600,64.957039,65.57
2018-10-22,57.82,58.830002,56.767502,36884400,57.295975,57.805
2012-05-22,3.07,3.075,2.99,41014000,2.784012,3.035
2001-04-12,2.830417,3.052083,2.77625,144026400,2.68502,2.927083
2020-04-09,68.0,68.230003,65.105003,52556400,65.517715,65.737503
2018-08-27,68.355003,69.724998,68.037498,50577600,68.330254,68.974998
2002-08-23,0.995833,1.0025,0.951667,91993200,0.878317,0.9575
2020-09-23,125.754997,127.269997,120.792503,64701200,120.923462,121.237503
2013-07-09,3.55,3.5825,3.54,15736400,3.323625,3.56
2006-12-27,6.196667,6.273333,6.196667,26495400,5.734669,6.251667
2003-12-31,1.978333,1.9875,1.901667,49726800,1.773451,1.933333
2006-04-17,4.925,5.07,4.906667,44386800,4.537588,4.946667
2015-08-04,5.055,5.1075,5.035,26010000,4.931747,5.0925
2004-09-20,1.2,1.2575,1.185,79462800,1.121402,1.2225
2009-03-30,2.515,2.5475,2.4125,78005200,2.245097,2.4475
2014-08-07,4.4475,4.4875,4.335,40769600,4.155548,4.365
2004-04-20,1.97,1.991667,1.880833,51380400,1.726057,1.881667
2009-08-12,3.24,3.3925,3.2375,63494000,3.079843,3.3575
2015-11-09,7.81,7.875,7.7425,49256800,7.636619,7.8525
2003-10-10,1.391667,1.404167,1.375,41397600,1.278872,1.394167
2012-11-26,2.98,3.035,2.975,36460000,2.795049,3.0275
2015-04-29,5.5375,5.5925,5.5125,19515600,5.335582,5.535
2003-05-02,1.2175,1.333333,1.210833,169108800,1.215425,1.325
2013-12-13,3.785,3.8125,3.75,18458800,3.542435,3.755
2011-12-28,3.515,3.5225,3.425,23396000,3.144053,3.4275
2011-07-20,3.5675,3.5875,3.5,66295600,3.219731,3.51
2008-06-18,5.075,5.25,4.895,106527200,4.565873,4.9775
2019-10-24,49.1875,49.552502,48.845001,23202000,48.984978,49.215
2022-11-23,160.979996,165.270004,160.479996,42724100,165.066772,165.190002
2006-12-14,6.083333,6.218333,6.078333,71538000,5.633764,6.141667
2019-06-06,35.362499,36.192501,35.337502,40814000,35.741627,35.945
2024-03-06,880.219971,897.23999,870.299988,58252000,887.0,887.0
2008-08-20,3.405,3.53,3.38,114369200,3.228903,3.52
2014-05-15,4.515,4.54,4.455,32589600,4.264428,4.5
2012-04-11,3.5875,3.6625,3.575,37296000,3.288529,3.585
2001-03-14,2.148438,2.385417,2.148438,135112800,2.180981,2.377604
2000-08-07,2.674479,2.888021,2.664063,24693600,2.627688,2.864583
2015-03-20,5.8525,5.9025,5.7975,46208400,5.656102,5.8675
2011-07-12,3.705,3.74,3.61,86760400,3.368792,3.6725
2008-04-14,4.615,4.625,4.45,78000400,4.10722,4.4775
2007-01-09,5.66,5.698333,5.535,76416600,5.083383,5.541667
2019-01-11,36.0825,37.4375,35.802502,87476400,36.916752,37.2075
2008-12-09,1.7575,2.0225,1.7375,82976000,1.791033,1.9525
2011-04-04,4.55,4.5625,4.355,92432800,4.024662,4.3875
2020-12-07,136.012497,137.3125,135.0,22324400,135.755157,136.067505
2009-06-23,2.6625,2.6675,2.5225,58976400,2.407918,2.625
2019-12-19,57.724998,59.0,57.674999,44536000,58.633118,58.865002
2005-11-25,3.156667,3.1775,3.135,11667600,2.910141,3.1725
2006-07-05,3.543333,3.575,3.438333,45970800,3.153991,3.438333
2015-11-12,7.61,7.68,7.5675,29108000,7.391063,7.6
2012-03-20,3.64,3.64,3.5675,44961600,3.302287,3.6
2023-12-13,476.290009,485.940002,476.079987,44779200,480.857452,480.880005
2021-05-17,141.570007,141.692505,138.535004,21698000,141.378616,141.654999
2007-03-05,4.875,4.971667,4.776667,66355800,4.396936,4.793333
2020-07-27,102.322502,104.417503,102.177498,29213200,103.913956,104.214996
2020-01-06,58.080002,59.317501,57.817501,26263600,59.03154,59.264999
2000-10-03,3.348958,3.375,3.125,30026400,2.890458,3.151042
2016-10-17,16.495001,16.65,16.379999,19532800,16.141895,16.4025
2005-03-03,2.333333,2.348333,2.273333,76129200,2.116675,2.3075
2021-05-05,147.089996,148.134995,143.875,29202400,144.302902,144.585007
2011-07-01,3.985,4.0525,3.905,54080400,3.703607,4.0375
2005-11-09,2.779167,2.916667,2.7475,81888000,2.658647,2.898333
2013-06-11,3.5625,3.6125,3.5425,29633600,3.307287,3.5425
2021-06-29,198.824997,200.987503,196.570007,36763200,199.922546,200.267502
2014-06-19,4.8075,4.8325,4.75,47459200,4.555396,4.785
2013-01-02,3.14,3.1825,3.1275,47883600,2.935841,3.18
2021-07-16,190.304993,191.570007,180.729996,68822400,181.297165,181.610001
2011-06-13,4.28,4.335,4.22,57476000,3.898535,4.25
2009-06-24,2.6575,2.775,2.6575,51509600,2.488182,2.7125
2001-12-27,5.7,5.8075,5.691667,73015200,5.303535,5.781667
2010-10-14,2.8375,2.8425,2.7775,59917200,2.559272,2.79
2011-03-10,4.675,4.71,4.475,172273600,4.109514,4.48
2012-07-11,3.215,3.255,3.1375,48521600,2.891796,3.1525
2010-10-07,2.7075,2.71,2.595,76148800,2.453784,2.675
2015-02-06,5.1175,5.1775,5.0775,21052400,4.897396,5.1
2017-02-03,28.862499,28.975,28.475,37274400,28.18281,28.594999
2014-04-07,4.54,4.64,4.515,42857600,4.314181,4.5525
2013-07-12,3.65,3.695,3.6375,21636000,3.416985,3.66
2006-03-21,4.2325,4.308333,4.121667,123547200,3.882481,4.2325
2013-09-06,3.7375,3.7575,3.6925,22675600,3.490513,3.72
2013-07-01,3.535,3.5425,3.5025,19952400,3.290949,3.525
2011-02-07,6.33,6.3575,6.1275,93423600,5.641408,6.15
2015-05-07,5.5025,5.64,5.485,53456400,5.41993,5.6225
2019-12-31,57.724998,58.919998,57.532501,23100400,58.593285,58.825001
2016-11-08,17.885,17.942499,17.625,42988400,17.507353,17.790001
2003-03-05,1.015833,1.048333,1.013333,52215600,0.956288,1.0425
2019-07-19,42.93,42.994999,42.049999,34489600,41.871746,42.110001
2022-06-15,160.949997,168.679993,159.259995,56393600,165.097641,165.270004
2011-01-05,4.015,4.25,3.975,142821600,3.893947,4.245
2011-11-18,3.535,3.535,3.445,50135200,3.194505,3.4825
2014-10-16,4.2825,4.4125,4.2725,35111600,4.171542,4.3625
2001-11-29,4.590833,4.614167,4.45,513547200,4.098049,4.4675
2020-03-11,63.865002,64.150002,60.642502,49996400,61.411488,61.6175
2019-12-27,59.950001,60.084999,58.952499,25464400,58.984226,59.217499
2011-12-29,3.4625,3.5,3.4125,21111200,3.203679,3.4925
2013-03-12,3.17,3.195,3.14,31085600,2.958496,3.185
2015-06-30,5.06,5.0825,4.9925,31591600,4.868801,5.0275
2008-04-29,4.8925,5.1125,4.8925,57340800,4.632376,5.05
2020-10-20,135.835007,137.997498,135.070007,22921200,136.101547,136.455002
2020-04-22,69.307503,71.967499,68.849998,48335600,71.298332,71.537498
2002-06-11,2.713333,2.725,2.5425,85930800,2.338355,2.549167
2000-02-02,0.794271,0.828125,0.790365,14904000,0.745308,0.8125
2006-12-19,6.276667,6.483333,6.268333,54562200,5.916598,6.45
2005-04-29,1.825833,1.84,1.743333,47835600,1.67637,1.8275
2018-07-25,62.272499,63.095001,61.6875,31911200,62.378899,62.967499
2020-11-30,132.649994,134.125,129.722504,28695200,133.667892,134.014999
2003-05-30,2.208333,2.219167,2.154167,214231200,2.000483,2.180833
2005-09-06,2.525,2.55,2.486667,42309600,2.32689,2.536667
2001-03-08,2.109375,2.268229,2.109375,82934400,2.059152,2.244792
2017-06-01,36.247501,36.2575,35.630001,50334000,35.65218,36.09
2014-12-15,4.965,5.055,4.8775,25469600,4.698139,4.8925
2004-05-28,1.904167,1.965,1.889167,63798000,1.792561,1.954167
2023-03-03,233.199997,239.0,231.300003,41239300,238.782852,238.899994
2002-01-03,5.62,6.0,5.616667,141475200,5.481646,5.975833
2018-06-21,65.900002,66.084999,64.199997,35951600,63.676647,64.277496
2012-03-22,3.5875,3.64,3.5775,42537200,3.311461,3.61
2001-01-26,1.9375,2.141927,1.923177,25924800,1.942101,2.117188
2024-01-16,550.179993,568.349976,549.0,44958000,563.793579,563.820007
2020-11-18,134.652496,136.057495,131.850006,51092400,133.939682,134.287506
2021-01-15,132.279999,133.252502,128.485001,27778000,128.299805,128.595001
2002-12-30,1.0,1.010833,0.938333,78474000,0.881374,0.960833
2008-11-20,1.545,1.6225,1.4575,84703600,1.353021,1.475
2001-11-09,4.329167,4.436667,4.249167,227048400,4.066706,4.433333
2017-10-26,48.695,49.040001,48.452499,32274400,48.371548,48.922501
2000-02-03,0.838542,0.855469,0.820313,10824000,0.757252,0.825521
2019-08-22,42.904999,43.3325,42.474998,30348800,42.627445,42.869999
2007-06-11,6.091667,6.15,6.058333,43463400,5.607774,6.113333
2018-03-05,58.627499,59.3125,57.380001,62077600,58.325737,58.912498
2012-09-05,3.3325,3.38,3.295,48025600,3.054616,3.33
2010-06-07,3.0375,3.0575,2.8625,57724800,2.637244,2.875
2017-09-06,41.810001,41.950001,41.099998,39767200,40.985672,41.452499
2007-08-23,8.106667,8.201667,7.965,66798600,7.338418,8.0
2018-01-16,56.012501,56.877499,54.172501,70234800,54.445602,55.0275
2015-04-22,5.5475,5.585,5.4625,20742000,5.376552,5.5775
2024-01-11,549.98999,553.460022,535.599976,59675900,548.194275,548.219971
2006-04-26,4.836667,4.91,4.733333,33052800,4.389289,4.785
2022-08-12,181.600006,187.179993,179.529999,47809400,186.894897,187.089996
2017-11-14,53.25,53.700001,52.807499,52929200,52.941982,53.544998
2010-10-26,2.9425,3.0125,2.9175,67524800,2.722094,2.9675
2022-10-04,128.789993,132.199997,128.789993,58418200,131.571762,131.669998
2000-04-14,1.471354,1.584635,1.364583,42192000,1.31474,1.433268
2003-12-12,1.769167,1.780833,1.708333,70069200,1.593048,1.736667
2013-07-22,3.5875,3.62,3.5425,29238400,3.32129,3.5575
2021-10-06,201.199997,207.199997,200.800003,29720200,206.679901,207.0
2007-01-30,5.063333,5.16,5.018333,63617400,4.702703,5.126667
2014-07-03,4.6275,4.725,4.6275,13689200,4.486375,4.7125
2021-10-27,244.740005,250.899994,242.820007,24599000,244.131851,244.509995
2022-12-16,168.639999,170.410004,164.100006,47823200,165.628738,165.710007
2006-10-13,5.395,5.66,5.306667,58419000,5.162883,5.628333
2013-02-07,3.075,3.1,3.0425,44000000,2.836594,3.0725
2018-08-07,64.0,64.425003,63.73,25813200,63.637032,64.237503
2011-06-06,4.6075,4.65,4.5125,43598800,4.143914,4.5175
2022-06-28,169.0,172.020004,159.449997,46114900,159.653351,159.820007
2018-05-07,60.822498,62.747501,60.7225,68761600,61.550777,62.169998
2006-05-01,4.903333,5.245,4.903333,90247200,4.724106,5.15
2012-04-19,3.4225,3.5525,3.3975,66718800,3.132586,3.415
2016-08-04,14.115,14.3725,14.0875,27271200,14.054278,14.3075
2019-11-22,52.772499,53.240002,52.485001,22410000,52.476097,52.7225
2020-06-24,94.762497,95.565002,91.445,44937200,92.088226,92.355003
2020-02-25,69.074997,69.697502,64.489998,105549600,65.254433,65.512497
2001-04-17,2.81375,3.01875,2.8125,111244800,2.748085,2.995833
2011-11-01,3.565,3.575,3.48,79082400,3.224317,3.515
2015-10-08,6.4775,6.56,6.3675,46006800,6.362633,6.5425
2011-05-27,4.725,4.8825,4.72,65882400,4.471848,4.875
2015-02-04,5.0125,5.0975,4.9975,18151600,4.839779,5.04
2007-03-20,4.733333,4.841667,4.706667,65649000,4.334253,4.725
2022-11-11,158.070007,163.889999,154.820007,65548700,163.148209,163.270004
2009-01-29,2.125,2.15,2.06,41312800,1.898816,2.07
2014-11-20,4.9675,5.09,4.9525,22096800,4.882993,5.085
2021-07-02,204.402496,205.052505,202.877502,34276400,204.51712,204.869995
2006-09-08,4.675,4.695,4.515,44797800,4.234878,4.616667
2010-04-26,4.115,4.2,4.1075,49109200,3.806804,4.15
2004-05-05,1.7975,1.826667,1.7825,46428000,1.661082,1.810833
2003-04-21,1.139167,1.17,1.128333,59714400,1.070186,1.166667
2011-03-22,4.4275,4.47,4.3425,71833200,4.00173,4.3625
2006-02-08,3.648333,3.7425,3.648333,39307200,3.433004,3.7425
2002-09-04,0.7925,0.813333,0.750833,93055200,0.720082,0.785
2022-04-26,197.179993,197.880005,186.699997,65314300,187.644394,187.880005
2018-04-09,54.200001,55.4925,53.650002,49952400,53.316132,53.852501
2014-07-15,4.83,4.855,4.7975,39544000,4.610137,4.8425
2013-07-15,3.6675,3.6675,3.595,20133200,3.409983,3.6525
2011-01-21,5.6675,5.7475,5.545,73924400,5.095614,5.555
2012-11-15,2.9025,2.9775,2.8775,46668800,2.657883,2.8975
2013-03-05,3.1825,3.205,3.1675,36616800,2.97243,3.2
2008-01-17,6.02,6.18,5.81,113390000,5.343284,5.825
2024-02-26,797.0,806.460022,785.049988,50397300,790.882874,790.919983
2003-12-22,1.73,1.7625,1.7125,37118400,1.612922,1.758333
2021-09-16,221.830002,222.770004,219.270004,15603300,222.076035,222.419998
2015-12-22,8.25,8.315,8.1825,13001200,8.036575,8.2325
2000-01-27,0.852865,0.852865,0.770833,45820800,0.735753,0.802083
2015-06-26,5.25,5.255,5.1625,42129600,5.021326,5.185
2010-10-13,2.8,2.875,2.77,96873200,2.600552,2.835
2022-05-27,181.860001,188.809998,181.0,73837900,187.874115,188.110001
2014-05-07,4.5625,4.605,4.5175,29390000,4.328396,4.5675
2004-01-07,2.043333,2.095,2.029167,67303200,1.912575,2.085
2006-01-17,3.494167,3.541667,3.4475,32923200,3.24725,3.54
2018-02-27,61.375,62.227501,61.282501,45543600,60.902309,61.514999
2014-08-13,4.7325,4.7925,4.7025,25659600,4.524455,4.7525
2003-03-28,1.166667,1.170833,1.100833,129068400,1.026614,1.119167
2004-04-12,2.245833,2.255833,2.173333,44378400,2.005835,2.186667
2012-07-20,3.2775,3.3,3.1675,45100000,2.93766,3.2025
2012-12-06,2.9825,3.015,2.9725,41289600,2.765045,2.995
2018-05-03,56.900002,58.512501,56.442501,44314400,57.667362,58.247501
2016-05-10,8.875,9.005,8.79,26967600,8.808019,8.99
2009-10-13,3.5225,3.5625,3.4575,60212400,3.201385,3.49
2022-08-09,172.520004,174.470001,167.240005,66826300,170.681824,170.860001
2013-08-08,3.67,3.6925,3.6275,34569600,3.43099,3.675
2008-09-19,2.8525,2.875,2.725,110734400,2.616605,2.8525
2014-08-11,4.755,4.775,4.7125,34462400,4.498276,4.725
2019-12-11,53.599998,54.389999,53.575001,23379600,54.120972,54.334999
2007-12-20,8.75,8.8125,8.5675,27994000,8.065378,8.7925
2004-02-27,1.891667,1.893333,1.825833,59554800,1.700832,1.854167
2009-05-13,2.23,2.2425,2.0825,130560800,1.926335,2.1
2016-03-03,8.225,8.26,8.0525,30200400,7.997273,8.1625
2014-01-08,4.05,4.11,4.035,30819200,3.858471,4.09
2006-07-10,3.236667,3.26,3.06,44992200,2.832934,3.088333
2001-06-21,3.735417,3.8875,3.635417,148456800,3.505241,3.82125
2000-11-29,2.174479,2.177083,1.848958,63640800,1.844159,2.010417
2000-01-10,0.875,0.9375,0.859375,23985600,0.826528,0.901042
2014-11-11,4.975,5.0025,4.9025,21299200,4.728544,4.945
2018-02-14,57.75,60.647499,57.637501,74498800,59.716755,60.355
2006-03-14,4.0,4.124167,3.985,62779200,3.767818,4.1075
2023-08-17,439.700012,440.619995,430.01001,45239500,433.345856,433.440002
2012-02-10,4.035,4.05,3.9525,44026800,3.646276,3.975
2002-07-23,1.449167,1.458333,1.284167,140965200,1.223069,1.333333
2007-03-19,4.75,4.825,4.733333,46150800,4.355657,4.748333
2012-12-20,3.175,3.1775,3.125,33433200,2.917376,3.16
2020-01-29,61.8475,62.209999,60.985001,25884800,61.143188,61.384998
2007-02-20,5.461667,5.531667,5.423333,62557800,5.046692,5.501667
2021-01-21,134.184998,139.992493,132.529999,33778000,138.356659,138.675003
2003-10-28,1.4525,1.531667,1.445833,95606400,1.397357,1.523333
2000-08-08,2.802083,2.958333,2.791667,12811200,2.570357,2.802083
2022-10-10,120.370003,121.239998,114.080002,69869900,116.612938,116.699997
2023-01-19,170.360001,171.970001,167.309998,45293200,167.56778,167.649994
2011-12-07,3.79,3.82,3.7125,51001600,3.478869,3.7925
2014-11-25,5.135,5.18,5.125,19024000,4.938208,5.1425
2002-08-20,1.0625,1.083333,0.994167,142948800,0.924182,1.0075
2012-11-23,2.9675,3.01,2.9525,27693200,2.74658,2.975
2000-10-26,2.520833,2.708333,2.34375,26577600,2.395974,2.611979
2015-11-24,7.73,7.86,7.695,19542800,7.607045,7.7925
2020-10-28,131.979996,132.600006,126.089996,37652000,125.942924,126.269997
2020-12-11,129.672501,130.199997,128.229996,20926400,129.833771,130.132507
2013-07-30,3.555,3.65,3.5525,26607600,3.363302,3.6025
2012-11-01,3.01,3.14,3.0075,47322000,2.878036,3.1375
2013-05-10,3.55,3.65,3.55,86113600,3.376494,3.635
2024-01-02,492.440002,492.950012,475.950012,41125400,481.65741,481.679993
2019-01-24,38.174999,39.637501,38.127499,70897200,39.151661,39.459999
2021-06-03,167.007507,172.589996,165.830002,58000800,169.366394,169.697495
2004-07-15,1.325833,1.34,1.295,61135200,1.19555,1.303333
2018-05-10,64.480003,65.125,64.300003,99408000,64.384766,65.032501
2008-06-02,6.175,6.2475,6.1075,73466000,5.687274,6.2
2018-01-18,55.985001,56.66,55.669998,40863200,55.516644,56.110001
2014-12-19,5.09,5.125,5.0425,32552800,4.902197,5.105
2018-07-26,62.764999,64.082497,62.595001,32512400,63.11446,63.709999
2001-01-05,1.802083,1.809896,1.510417,43276800,1.417758,1.545573
2018-05-15,63.197498,63.224998,60.375,96352800,60.778557,61.389999
2023-06-01,384.890015,400.5,383.399994,63587300,397.57251,397.700012
2012-03-06,3.6725,3.7025,3.615,47140000,3.375672,3.68
2014-07-14,4.7825,4.835,4.765,27263600,4.591097,4.8225
2009-03-19,2.5675,2.5675,2.5025,82264800,2.311602,2.52
2003-10-20,1.389167,1.420833,1.380833,46738800,1.301805,1.419167
2018-07-18,63.3475,63.487499,62.41,27764000,62.336796,62.924999
2016-02-12,6.425,6.445,6.1875,34081600,6.279412,6.4325
2017-08-25,41.5425,41.645,40.887501,35720000,40.491295,40.952499
2020-09-11,124.855003,126.525002,118.957497,63692800,121.329918,121.644997
2008-11-24,1.6925,1.72,1.6,60030800,1.559414,1.7
2019-03-18,42.77,43.3125,41.965,48699200,41.950642,42.237499
2005-05-23,2.206667,2.265,2.2,70366800,2.05705,2.2425
2006-06-19,3.65,3.668333,3.493333,38804400,3.212088,3.501667
2001-06-01,3.591667,3.795,3.570833,102247200,3.453261,3.764583
2022-02-08,243.589996,252.300003,239.800003,41035900,250.722412,251.080002
2013-05-08,3.4175,3.495,3.405,33403200,3.227873,3.475
2001-07-13,3.419167,3.456667,3.302083,69014400,3.094367,3.373333
2020-03-12,56.365002,59.029999,53.950001,81654000,53.896702,54.077499
2016-08-24,15.7825,15.79,15.4125,29844800,15.238971,15.485
2024-01-10,536.159973,546.0,534.890015,53379600,543.474487,543.5
2003-12-05,1.7175,1.766667,1.688333,55984800,1.561707,1.7025
2021-09-03,223.25,229.860001,222.0,28053200,228.076752,228.429993
2000-11-16,2.791667,2.864583,2.666667,23553600,2.470027,2.692708
2012-09-13,3.4275,3.44,3.355,43383600,3.137174,3.42
2004-08-13,0.86,0.880833,0.8525,81570000,0.802639,0.875
2009-04-22,2.73,2.9525,2.685,91640400,2.602845,2.8375
2005-08-04,2.3025,2.3125,2.290833,35642400,2.105972,2.295833
2000-10-16,2.713542,2.713542,2.588542,33921600,2.431806,2.651042
2013-04-05,3.0175,3.115,3.01,55135200,2.893474,3.115
2017-06-08,38.365002,40.0,37.947498,116174400,39.499916,39.985001
2002-12-16,1.141667,1.175,1.1125,105697200,1.071715,1.168333
2008-03-31,4.9725,5.065,4.885,56999200,4.538351,4.9475
2006-08-17,4.501667,4.62,4.441667,81422400,4.115629,4.486667
2001-09-07,3.166667,3.3,3.15,197025600,2.981996,3.250833
2002-05-08,2.874167,3.046667,2.783333,168868800,2.751907,3.0
2005-11-03,2.941667,2.958333,2.864167,46507200,2.64871,2.8875
2005-07-06,2.279167,2.3425,2.253333,70363200,2.139607,2.3325
2009-12-16,4.0525,4.2725,4.03,168340000,3.877895,4.2275
2019-05-22,38.375,38.637501,37.939999,32586800,37.79158,38.049999
2012-10-03,3.3,3.31,3.2425,43087200,2.990405,3.26
2004-04-13,2.206667,2.208333,2.125,44270400,1.959204,2.135833
2020-04-13,65.137497,67.550003,64.25,39840800,67.236946,67.462502
2012-11-29,3.07,3.085,3.0,48868800,2.778893,3.01
2000-04-26,1.894531,1.9375,1.75,25411200,1.607667,1.752604
2014-12-11,5.0975,5.1325,5.055,13565200,4.863788,5.065
2022-07-19,164.860001,171.100006,161.720001,70236600,169.742798,169.919998
2016-04-08,8.93,8.9875,8.8275,25593600,8.734538,8.915
2008-04-28,5.015,5.09,4.9275,53570000,4.538351,4.9475
2005-11-28,3.180833,3.208333,3.1,42452400,2.895617,3.156667
2004-05-24,1.763333,1.780833,1.74,30162000,1.615216,1.760833
2001-07-11,3.266667,3.325417,3.171667,90463200,3.002254,3.272917
2009-10-20,3.4825,3.5075,3.4,66018000,3.144053,3.4275
2000-01-18,0.927083,0.958333,0.885417,26164800,0.875498,0.954427
2020-09-25,124.474998,128.835007,122.457497,58801600,128.404083,128.737503
2002-02-14,5.16,5.2875,5.095,122569200,4.751626,5.18
2023-09-14,459.5,459.869995,451.309998,37009700,455.748535,455.809998
2021-11-10,293.559998,308.5,287.779999,63620600,294.13443,294.589996
2007-05-23,5.89,5.925,5.713333,44824800,5.256141,5.73
2016-11-02,17.395,17.629999,17.16,29584800,16.916883,17.190001
2017-09-05,42.095001,42.145,40.889999,69536400,41.010395,41.477501
2014-11-17,4.925,4.9775,4.8925,15873200,4.70942,4.925
2020-04-06,63.810001,67.470001,63.232498,72788400,66.875656,67.099998
2009-10-19,3.3325,3.4525,3.305,69558800,3.141759,3.425
2000-04-27,1.635417,1.914063,1.626302,28099200,1.739052,1.895833
2004-02-24,1.908333,1.9325,1.843333,70838400,1.710005,1.864167
2006-07-20,3.325,3.383333,3.196667,50560200,2.936896,3.201667
2017-12-21,49.235001,49.487499,48.887501,30090400,48.454617,48.9725
2007-09-12,8.7375,8.78,8.22,55445200,7.618194,8.305
2012-02-23,3.9625,4.0,3.9,32396800,3.648569,3.9775
2019-04-25,47.387501,47.612499,45.924999,49929600,46.410145,46.727501
2008-09-22,2.83,2.9125,2.7775,70007200,2.561566,2.7925
2007-10-03,9.1875,9.1875,8.8075,46719600,8.21444,8.955
2009-06-09,2.73,2.87,2.71,72503200,2.605138,2.84
2020-11-16,131.725006,136.494995,131.559998,41377600,134.802429,135.152496
2004-09-28,1.1475,1.176667,1.131667,47484000,1.070186,1.166667
